Date,Avg_temp,Temp_diff,Consumer_price,Cow_disease
20200903,22.7,5.6,98968,398
20200904,23.3,7.6,100596,398
20200907,19.2,3.1,99845,398
20200908,23.4,5.9,99845,398
20200909,21.1,6.3,100293,398
20200910,22.8,8.2,101803,398
20200911,22.4,7.9,101835,398
20200914,21.3,7.3,101890,398
20200915,23,8.8,101520,398
20200916,22.5,3.6,101159,398
20200917,21.3,3.5,101277,398
20200918,21.5,7.7,101277,398
20200921,19.1,11.7,102752,398
20200922,20.2,10.1,103327,398
20200923,19.2,8.6,103933,398
20200924,20.6,8.6,104347,398
20200925,20.1,8.8,104894,398
20200928,20.7,10.8,104747,398
20200929,19.6,8.6,104188,398
20201002,19.2,5.6,104188,354
20201005,13.3,9.9,104077,354
20201006,14.2,10.4,104048,354
20201007,16,12.1,104048,354
20201008,17.2,11,103015,354
20201012,16.2,9.2,101315,354
20201013,13.6,9.8,101573,354
20201014,12.8,9.5,100496,354
20201015,11.7,12,100496,354
20201016,11.8,6.8,99381,354
20201019,15.1,11.5,99381,354
20201020,15.2,11.8,100696,354
20201021,14.1,5.5,100696,354
20201022,13.5,9.8,100532,354
20201023,8.6,7.9,100291,354
20201026,12.9,11,100291,354
20201027,14,10.4,101117,354
20201028,13.8,9.6,100641,354
20201029,10.8,10.6,102512,354
20201030,11.9,13.8,100412,354
20201102,10.8,7.7,103225,309
20201103,5.1,5.9,104386,309
20201104,4.9,10.6,104386,309
20201105,9.6,12.5,103723,309
20201106,13.5,7.3,103252,309
20201109,5.5,8.2,103956,309
20201110,7.7,9.4,103956,309
20201111,9.3,13,104548,309
20201112,10.4,13.1,104779,309
20201113,12.2,9.1,105097,309
20201116,12.4,10.8,104310,309
20201117,15.9,8.3,104310,309
20201118,16.6,3.9,104310,309
20201119,13.6,12.2,104355,309
20201120,2.8,6.7,103206,309
20201123,1.7,7.4,103794,309
20201124,2.9,6.2,104593,309
20201125,4.6,9.5,103794,309
20201126,5.6,9,102445,309
20201127,4.1,7.1,101510,309
20201130,-0.2,7.9,101900,309
20201201,1.1,10.3,101727,182
20201202,2.4,5.6,102613,182
20201203,0.7,6.5,102473,182
20201204,-0.6,9,102473,182
20201207,3.4,7,102579,182
20201208,-0.5,7.6,102523,182
20201209,1.5,10.3,102381,182
20201210,5.8,6.1,102600,182
20201211,5.3,6.8,101531,182
20201214,-7.7,4.7,101909,182
20201215,-8.3,6.5,102600,182
20201216,-8.3,7.3,101297,182
20201217,-4.9,11.9,100421,182
20201218,-2.1,8.2,100207,182
20201221,-1,10.7,100373,182
20201222,2,9.7,101760,182
20201223,4.5,8.9,101134,182
20201224,2.6,8.1,98115,182
20201228,6.7,7.2,97438,182
20201229,0.1,10.5,98756,182
20201230,-10.9,6.7,98154,182
20201231,-8.9,7.9,98811,182
20210104,-3.5,8.7,101847,222
20210105,-5.5,7.8,101347,222
20210106,-7.4,10.1,102159,222
20210107,-14.5,8.1,101397,222
20210108,-14.9,7.9,100778,222
20210111,-6.7,5.6,101294,222
20210112,-3.9,8.8,100870,222
20210113,2,11.3,101210,222
20210114,1.7,10.6,102550,222
20210115,4.5,10.6,102274,222
20210118,-3.8,9.3,103266,222
20210119,-6.3,11.4,103266,222
20210120,-0.1,13.7,103266,222
20210121,4.5,4.5,101816,222
20210122,5.5,1.8,100154,222
20210125,7.9,10.9,100976,222
20210126,5.3,5.7,100011,222
20210127,1.7,8.3,100115,222
20210128,-2.6,11.1,99076,222
20210129,-8.8,6.7,99076,222
20210201,5,11.8,99140,213
20210202,-5.6,5.8,100226,213
20210203,-3.2,10.8,100781,213
20210204,-3.6,8.1,101448,213
20210205,1.4,11.1,101448,213
20210208,-3.1,5.6,100604,213
20210209,-0.9,10.8,99028,213
20210210,3.4,8.7,99642,213
20210215,1.2,13.4,98381,213
20210216,-5.1,5.7,99987,213
20210217,-8.3,5.2,100519,213
20210218,-5.8,10.2,99705,213
20210219,1.6,16,101378,213
20210222,7.8,12.2,100814,213
20210223,0,7.4,101723,213
20210224,2.9,13.1,101723,213
20210225,4.2,7.5,102746,213
20210226,8.2,15.3,100413,213
20210301,4.7,8.5,100413,197
20210302,2.3,6.7,102004,197
20210303,4.4,11.1,101356,197
20210304,7.2,10.5,101619,197
20210305,9,13.2,102070,197
20210308,7,12.4,102070,197
20210309,6.6,10.1,101316,197
20210310,8.8,15.4,101676,197
20210311,10.2,12.4,101250,197
20210312,10.5,7.7,101663,197
20210315,10.6,10.6,101663,197
20210316,8.4,8.2,102104,197
20210317,8.8,15.7,102134,197
20210318,11.7,13.4,101461,197
20210319,15.3,8.8,101590,197
20210322,6.2,10,103084,197
20210323,9.1,13.9,102223,197
20210324,10.8,11.2,100472,197
20210325,11.9,12.2,100604,197
20210326,12.6,15.8,100604,197
20210329,10.2,7.3,100900,197
20210330,10.8,14.1,100363,197
20210331,14.5,17,100363,197
20210401,17.7,12,98446,504
20210402,17.8,10.5,98479,504
20210405,11.9,13.9,99291,504
20210406,13.9,9.8,98820,504
20210407,14.1,12.3,100072,504
20210408,13,10.8,98424,504
20210409,13.6,12,97424,504
20210412,13.8,5.9,98424,504
20210413,10.4,7.8,97154,504
20210414,8.4,10.2,96508,504
20210415,11.6,12,99393,504
20210416,11.3,6.7,103052,504
20210419,12.2,13.6,103090,504
20210420,14.8,13.9,103653,504
20210421,19.1,17.9,101483,504
20210422,20.9,11.4,99416,504
20210423,19,4.7,99496,504
20210426,16.2,8.3,100116,504
20210427,15.4,7.5,102063,504
20210428,14.5,7,99704,504
20210429,14.6,9.2,102890,504
20210430,11.3,6,103213,504
20210503,14.1,11.9,103350,585
20210504,13.8,4.4,103350,585
20210505,13.9,8.1,103350,585
20210506,15.7,15.2,101766,585
20210507,14.4,6.5,98204,585
20210510,13.2,2.9,99628,585
20210511,18.5,16.3,99572,585
20210512,22,10.8,98814,585
20210513,22.9,13,101704,585
20210514,24.1,12.8,102711,585
20210517,15.3,2.5,101658,585
20210518,17.9,10.9,100964,585
20210519,19.9,14.2,100964,585
20210520,18.7,7.3,98550,585
20210521,16,4,98550,585
20210524,19.4,8.1,99848,585
20210525,15.3,7.4,101204,585
20210526,18,11.5,102171,585
20210527,15.8,4.8,99613,585
20210528,15.3,7.3,101288,585
20210531,19.9,7.3,102462,585
20210601,20.2,8,102462,478
20210602,23.2,13.1,100807,478
20210603,19.1,8.1,103129,478
20210604,18.5,10.3,103129,478
20210607,21.1,4.6,103774,478
20210608,23.6,10.7,103774,478
20210609,25.8,12.1,103834,478
20210610,24.9,9.3,101493,478
20210611,21.5,4.5,100445,478
20210614,24.8,11.3,103170,478
20210615,22.5,3.8,102664,478
20210616,24.3,8.6,100031,478
20210617,21.9,5.4,97427,478
20210618,20,2.4,98148,478
20210621,23.6,9.3,100757,478
20210622,22.8,8.9,101058,478
20210623,22.4,9.1,101058,478
20210624,23,9.5,99529,478
20210625,24.1,10,100456,478
20210628,23.7,8.2,103543,478
20210629,23.9,7.1,103543,478
20210630,24.3,7.8,103207,478
20210701,26.3,9.6,102787,328
20210702,27.1,8.2,103239,328
20210705,23.3,6.8,102693,328
20210706,25.3,9.1,102296,328
20210707,26.4,5.2,102826,328
20210708,26,6,103630,328
20210709,25.5,5.6,103893,328
20210712,28.1,8.7,105131,328
20210713,28.8,5.2,105650,328
20210714,29.7,7.4,104834,328
20210715,29.1,8.6,98167,328
20210716,28.8,11,97173,328
20210719,26.4,6.5,97531,328
20210720,27.9,8.2,98221,328
20210721,30.5,10,98300,328
20210722,31.2,9.4,99846,328
20210723,31.2,8.6,98421,328
20210726,31.2,8,100343,328
20210727,31.1,7.9,100343,328
20210728,30.4,7.6,100343,328
20210729,29.6,6.3,95163,328
20210730,30.5,9.6,95516,328
20210802,26.5,3.6,95163,375
20210803,28,7.3,95916,375
20210804,28.9,6.9,95758,375
20210805,29.4,8.1,97181,375
20210806,28.1,6.2,97181,375
20210809,28.3,10.3,96932,375
20210810,27.7,7.9,97588,375
20210811,27.4,7.5,98088,375
20210812,26.8,7.7,101823,375
20210813,26.6,6.7,100881,375
20210816,27.3,10.3,100881,375
20210817,25.9,9.4,100958,375
20210818,24.3,10.4,100343,375
20210819,26,10.5,100091,375
20210820,26.6,8.1,99429,375
20210823,22.4,3,100510,375
20210824,23.4,5.3,100510,375
20210825,25,3.8,101110,375
20210826,25.5,5,100179,375
20210827,22.4,5.1,100926,375
20210830,24.2,6.5,100926,375
20210831,20.5,5,101079,375
20210901,21.4,5.4,100715,293
20210902,23.5,6,102923,293
20210903,24.3,8.6,102882,293
20210906,22.3,8.4,101380,293
20210907,19.6,3.3,101465,293
20210908,22.2,7.9,99935,293
20210909,23.5,10,98315,293
20210910,23.6,9.4,98315,293
20210913,24.8,9.5,100156,293
20210914,24.6,9.5,103696,293
20210915,23.6,9.4,105308,293
20210916,22.9,9.3,104448,293
20210917,23.5,7.7,104205,293
20210923,20.9,9,103345,293
20210924,21.8,10.2,102385,293
20210927,21.6,6.3,105342,293
20210928,21.5,4.8,106315,293
20210929,20.2,3.6,107481,293
20210930,20.3,9.9,109146,293
20211001,21.1,10.6,108521,274
20211004,22.9,6.4,108521,274
20211005,23.6,4.8,109578,274
20211006,18.8,3.8,110432,274
20211007,19.4,4,109125,274
20211008,18.8,2.5,110408,274
20211011,15.2,5.2,110408,274
20211012,17.9,5.5,112068,274
20211013,19.6,10.3,111789,274
20211014,19.7,6.5,111744,274
20211015,19,4.4,110796,274
20211018,9.6,13.3,111844,274
20211019,10.9,7.9,111492,274
20211020,9.5,11.2,111017,274
20211021,9.8,11.3,110896,274
20211022,10.8,12,112172,274
20211025,11.7,11.3,113196,274
20211026,13,11.3,112613,274
20211027,13.4,8.3,111340,274
20211028,12.7,12.9,108976,274
20211029,14.6,10.1,109689,274
20211101,12.9,6.6,107727,264
20211102,11.5,9,109504,264
20211103,12.1,9.5,111152,264
20211104,12.1,7.9,110774,264
20211105,13,12.4,110774,264
20211108,8.6,11,110996,264
20211109,4.9,3.5,111070,264
20211110,4.2,7,111548,264
20211111,5.3,7.6,109648,264
20211112,4.5,7.3,109804,264
20211115,10.1,9.9,109884,264
20211116,8.5,9.2,109852,264
20211117,7.5,9.8,109612,264
20211118,11.9,8.5,100976,264
20211119,12.9,6.5,100976,264
20211122,2.7,8.1,100130,264
20211123,-0.6,6,98845,264
20211124,4.1,11.7,99649,264
20211125,5.7,7.3,107114,264
20211126,2.9,7.7,105446,264
20211129,7.6,11.2,105704,264
20211130,5.7,8.2,107383,264
20211201,-1.3,4.5,106504,294
20211202,1.3,9.6,107235,294
20211203,1.9,6.4,107235,294
20211206,5.4,12.8,106987,294
20211207,6.8,10.7,107604,294
20211208,6.7,11.4,108654,294
20211209,6.5,7,107823,294
20211210,7,2.4,107384,294
20211213,-2.2,7.8,108754,294
20211214,3.7,8.9,109046,294
20211215,7.2,4.6,108942,294
20211216,6.4,6.5,107936,294
20211217,-5.6,13.3,108505,294
20211220,5.2,12,107300,294
20211221,5.2,8.1,108035,294
20211222,2.2,10.8,107300,294
20211223,2.7,9.8,110704,294
20211224,-0.3,10.5,109576,294
20211227,-7.6,9,109225,294
20211228,-4.1,7.6,110865,294
20211229,0.4,9.7,112019,294
20211230,-3.9,7,111396,294
20211231,-6.7,4.9,111396,294
20220103,-1.9,10.5,111980,274
20220104,-2.5,6.6,112090,274
20220105,-2.8,9.7,111780,274
20220106,-2.2,9.2,111800,274
20220107,-1.6,10.4,111990,274
20220110,0.5,7.8,112010,274
20220111,-7.4,10.6,112180,274
20220112,-7.7,7.9,111940,274
20220113,-6.4,5.8,112270,274
20220114,-4.8,11.4,111880,274
20220117,-5.8,9.3,112490,274
20220118,-5.6,9.2,113150,274
20220119,-5.3,5,113200,274
20220120,-5,10.7,113030,274
20220121,-2.7,13.3,112280,274
20220124,4.6,7.1,112640,274
20220125,2.8,2.6,112740,274
20220126,1.3,8.7,112860,274
20220127,-1.1,8.6,113150,274
20220128,-2.7,8,108320,274
20220203,-3.4,7.3,108400,221
20220204,-5.2,7.5,109910,221
20220207,-2.5,9.2,109780,221
20220208,-0.1,9.7,109670,221
20220209,1,11.5,109750,221
20220210,1.4,9.9,109740,221
20220211,2.9,11.4,109670,221
20220214,2.5,9.4,109790,221
20220215,-4.7,6.4,109750,221
20220216,-7.3,5.5,109650,221
20220217,-6.2,10.2,109460,221
20220218,-1.2,13.7,109830,221
20220221,-3,11.7,109980,221
20220222,-4.5,8.5,109810,221
20220223,-5.6,9.4,109660,221
20220224,-2.4,12.2,109870,221
20220225,3,12,109360,221
20220228,6.8,8.8,109240,221
20220301,5.8,9.4,109210,428
20220302,3.5,11.1,109170,428
20220303,5.8,11.5,109160,428
20220304,6.9,14,109460,428
20220307,2.8,11.4,109470,428
20220308,6,11.2,109400,428
20220309,7.1,13.1,109480,428
20220310,9.3,11.6,109420,428
20220311,11.2,13.3,109000,428
20220314,8.2,8.3,108510,428
20220315,7.2,11,109100,428
20220316,10.3,13.2,108930,428
20220317,10.7,7.3,108680,428
20220318,7.5,4.1,110870,428
20220321,5,11.2,110310,428
20220322,7.1,12.5,110170,428
20220323,6.2,3.3,110290,428
20220324,8.2,8.5,109940,428
20220325,12,10.9,110240,428
20220328,8.2,13.6,110520,428
20220329,9.7,12.3,110490,428
20220330,10.8,9.8,110150,428
20220331,10.9,7.1,109870,428
20220401,9.2,10.4,109310,335
20220404,10.3,11.3,108840,335
20220405,10.3,10.9,108650,335
20220406,11.7,9,108850,335
20220407,10.9,8.3,108700,335
20220408,12.9,14.9,106900,335
20220411,19.6,13.2,107230,335
20220412,19.3,10.5,107230,335
20220413,13.1,3.9,107060,335
20220414,13.2,3.9,107170,335
20220415,13.3,11.8,110080,335
20220418,15.2,10.2,110170,335
20220419,15.2,13.2,110160,335
20220420,15.7,12.4,109980,335
20220421,16.3,13.1,110150,335
20220422,15,3.6,110300,335
20220425,20,6.6,110260,335
20220426,21.9,11.7,110310,335
20220427,17.7,11.3,110330,335
20220428,18.2,14.3,110060,335
20220429,13.4,5.8,110310,335
20220502,14.2,10.3,109970,286
20220503,14.8,11.7,110050,286
20220504,17.8,15.2,110160,286
20220505,18.9,13.3,110240,286
20220506,19.6,11.9,104150,286
20220509,17.9,14.3,103700,286
20220510,19.9,12.7,103470,286
20220511,19.7,8.6,103690,286
20220512,20.9,14,103550,286
20220513,19.4,10.2,105590,286
20220516,17.3,12.8,105590,286
20220517,20,14.4,105530,286
20220518,20,9.7,105590,286
20220519,19.9,8.1,105450,286
20220520,20.6,10.2,105420,286
20220523,23,12.9,108830,286
20220524,22.9,13.5,108750,286
20220525,21,10,108640,286
20220526,18.7,9.4,108610,286
20220527,20,9.6,108870,286
20220530,20.8,7.5,106160,286
20220531,20.7,13,106010,286
20220602,21.5,9.8,106020,243
20220603,24.5,13.9,102850,243
20220606,19.7,7.8,102900,243
20220607,20.6,10,102690,243
20220608,21.2,9.6,102800,243
20220609,20.9,6,102580,243
20220610,20.9,9.4,105690,243
20220613,23.6,9.6,105590,243
20220614,21.5,9.4,105520,243
20220615,17.5,5.2,105500,243
20220616,20.3,7.2,105440,243
20220617,22.5,11.6,104010,243
20220620,25.2,7,103700,243
20220621,26.5,11.4,103630,243
20220622,25.9,9.1,103730,243
20220623,24.3,3.1,103680,243
20220624,22.6,4.3,108460,243
20220627,26.8,2.7,108440,243
20220628,26.9,2.2,108630,243
20220629,25.1,1.7,108580,243
20220630,22.3,3.3,108850,243
20220701,26.6,9,104930,201
20220704,29.3,6.2,104740,201
20220705,29.2,6.4,104760,201
20220706,29.5,7.1,104850,201
20220707,28.2,4.6,104640,201
20220708,25.8,3.9,104740,201
20220711,27,5.9,104630,201
20220712,26.8,6.2,104650,201
20220713,25,3.1,104670,201
20220714,25.7,6.6,105060,201
20220715,26,7.3,103170,201
20220718,26.8,7,103150,201
20220719,27.4,6.8,103110,201
20220720,27.1,6.1,102910,201
20220721,23.2,4.4,102630,201
20220722,25.1,4.6,105070,201
20220725,27.5,8.4,105120,201
20220726,28.9,8.7,105150,201
20220727,29.3,7,105160,201
20220728,29.7,9.3,105000,201
20220729,30.7,7,99890,201
20220801,28.6,7,99770,209
20220802,26.8,3,99940,209
20220803,27.1,4.8,99900,209
20220804,28.9,6.9,99940,209
20220805,29.4,5.7,104950,209
20220808,26.8,,105010,209
20220809,25.1,4.5,105230,209
20220810,24.7,7.4,105140,209
20220811,25,4.1,105200,209
20220812,27,9.4,102850,209
20220815,28.1,3.2,102720,209
20220816,26.7,5.9,102670,209
20220817,26,7.7,102560,209
20220818,25.6,7.4,102550,209
20220819,26,4.2,102530,209
20220822,26.8,7.3,102430,209
20220823,25.4,7.8,102380,209
20220824,24.8,5.5,102400,209
20220825,22.2,2.9,102300,209
20220826,23.8,8.5,98540,209
20220829,21,3,98630,209
20220830,19.1,2.4,98590,209
20220831,21.7,5.3,98590,209
20220901,24,12.1,98640,213
20220902,24.7,9.5,99430,213
20220905,19.2,5,99680,213
20220906,21,9.3,99790,213
20220907,22.8,10.2,99860,213
20220908,23.2,12.8,101720,213
20220912,23.8,7.2,101490,213
20220913,24.3,4.6,101430,213
20220914,24.6,5.2,101400,213
20220915,25.2,6.3,101370,213
20220916,25.7,6.5,99400,213
20220919,24.6,10.1,99610,213
20220920,19.9,8.5,99690,213
20220921,19.4,12.6,99810,213
20220922,19.8,10.5,99930,213
20220923,17.5,7.5,101550,213
20220926,20,10.6,101610,213
20220927,20.9,14,101580,213
20220928,20.4,10,101640,213
20220929,20.4,10.1,101610,213
20220930,20.7,12.9,103410,213
20221003,21.4,5.9,103360,144
20221004,17.9,8.8,103390,144
20221005,16.6,7.5,103410,144
20221006,15.8,6.4,103290,144
20221007,14.3,7.6,103670,144
20221010,9.9,3.7,103730,144
20221011,11.1,9,103660,144
20221012,13.5,14.1,103610,144
20221013,16.3,12,103650,144
20221014,17.1,10.6,108510,144
20221017,11.2,7.7,108510,144
20221018,9.4,9.2,108390,144
20221019,10.5,12.4,108320,144
20221020,12.9,13.7,108290,144
20221021,14,12.1,108420,144
20221024,10.6,7.3,108590,144
20221025,11.3,11.7,108570,144
20221026,12.9,9.8,108610,144
20221027,13.2,10.3,108510,144
20221028,13.6,12.4,98380,144
20221031,14.9,9.9,98140,144
20221101,13.1,8.4,98220,225
20221102,11.1,12.4,97950,225
20221103,9.3,7.8,97950,225
20221104,4.9,8.2,97900,225
20221107,11.4,10.5,97850,225
20221108,12.9,8.2,97840,225
20221109,11.4,9.3,97720,225
20221110,13.5,10.3,97840,225
20221111,15.6,11.2,107800,225
20221114,9.7,7.9,107820,225
20221115,8.1,8.3,107800,225
20221116,8.5,7.5,107900,225
20221117,10.2,11.2,107880,225
20221118,11,12.8,103100,225
20221121,11.8,6.9,102930,225
20221122,10.7,6.7,102750,225
20221123,10.8,8.4,102670,225
20221124,9.4,8.2,102590,225
20221125,12.3,10.7,107220,225
20221128,12.3,7.5,107130,225
20221129,6.9,16.6,107130,225
20221130,-5.4,6.5,107030,225
20221201,-5.4,8.2,106920,388
20221202,-2.5,10.6,98660,388
20221205,-3.1,8.9,98330,388
20221206,0.9,9.2,98260,388
20221207,4.9,7.8,98050,388
20221208,3.7,9,98090,388
20221209,4.5,9.3,100740,388
20221212,2,8.3,100750,388
20221213,0,9.5,100610,388
20221214,-8.4,6.1,100600,388
20221215,-4.5,7.2,100720,388
20221216,-6.3,7.4,99950,388
20221219,-7,9.5,99740,388
20221220,-3.2,12.4,99670,388
20221221,-0.1,5.2,99670,388
20221222,-7.8,8.7,99740,388
20221223,-11.8,5.1,98950,388
20221226,-3.9,9.6,98860,388
20221227,-2.6,10.6,98780,388
20221228,-3.3,6.1,98620,388
20221229,-2.9,9.9,98670,388
20221230,-1.8,6.7,98280,388
20230102,-4.5,7,98120,177
20230103,-5,9.6,98030,177
20230104,-1.8,9,98040,177
20230105,-1.6,9.2,98040,177
20230106,0.6,10.4,96720,177
20230109,3.1,8.3,96640,177
20230110,1.6,13,96570,177
20230111,2.6,11.2,96560,177
20230112,5.9,13.1,96440,177
20230113,8.3,5,98550,177
20230116,-4.6,5.6,98640,177
20230117,-3.7,6.6,98590,177
20230118,-1.9,6.8,98490,177
20230119,-0.4,10.3,98550,177
20230120,-3.3,9.7,96670,177
20230123,-0.8,11.5,96700,177
20230124,-14.7,10.1,96690,177
20230125,-11.3,11.9,96770,177
20230126,-6,5.5,96550,177
20230127,-7.3,5.8,97330,177
20230130,-0.9,8.6,97150,177
20230131,2.4,11.3,97210,177
20230201,0.9,9,97130,208
20230202,-2.4,6.5,97220,208
20230203,-1.6,7.3,97200,208
20230206,3,10.5,96790,208
20230207,3.5,10.1,96640,208
20230208,2.1,9.1,96360,208
20230209,4,12.7,95960,208
20230210,3.8,5.1,91410,208
20230213,5.9,5.7,90850,208
20230214,1.7,9.1,94640,208
20230215,3.2,10.1,94570,208
20230216,2.3,5.2,94220,208
20230217,3.4,11.3,93960,208
20230220,-0.5,5.9,94830,208
20230221,-1.3,10.1,94810,208
20230222,1.2,12.9,94610,208
20230223,2.9,11,94340,208
20230224,3.5,8.9,92700,208
20230227,4.4,14.2,92540,208
20230228,4.3,9.4,92460,208
20230301,6,6.1,92530,287
20230302,2.2,8.4,92510,287
20230303,4.6,12.3,92600,287
20230306,9.2,14.3,92430,287
20230307,11.7,13.1,92430,287
20230308,12.5,10.3,92420,287
20230309,10.3,5.7,92390,287
20230310,13.5,16,92630,287
20230313,2.9,9.5,92350,287
20230314,9.2,12.1,92290,287
20230315,8.6,10.9,92430,287
20230316,4.6,8.6,92300,287
20230317,7.2,12,92300,287
20230320,9.5,14.5,91930,287
20230321,13,17.2,92060,287
20230322,17,15.9,91960,287
20230323,17.4,11,91910,287
20230324,12.5,10.7,91720,287
20230327,7.3,12.6,87960,287
20230328,9.2,12.9,88000,287
20230329,11.8,14.6,88040,287
20230330,13.3,14.8,88030,287
20230331,15,16.4,88180,287
20230403,19,14.6,88130,224
20230404,17.6,9,88170,224
20230405,11.9,6.2,88090,224
20230406,8.8,2.3,87980,224
20230407,8.9,11.1,87860,224
20230410,13.2,12.9,91300,224
20230411,13.1,8.2,91370,224
20230412,10.1,10.5,91560,224
20230413,11.9,12.1,91530,224
20230414,16.2,9.4,91580,224
20230417,13.1,11.3,91580,224
20230418,14,7.7,91260,224
20230419,19.1,16.9,91270,224
20230420,15.8,4.4,91660,224
20230421,16.7,11.4,90830,224
20230424,15.8,9.8,94720,224
20230425,10.9,4.2,94650,224
20230426,10.2,6.1,94710,224
20230427,12.9,14.9,94730,224
20230428,15.7,12.3,94810,224
20230501,14.6,11,94630,290
20230502,16.7,14.6,92940,290
20230503,19.5,13.8,93030,290
20230504,21.4,10.2,88290,290
20230508,15.3,14.1,92740,290
20230509,17,14.4,92850,290
20230510,18.4,15.3,92730,290
20230511,19.5,13.9,92860,290
20230512,18.4,11.6,93000,290
20230515,20.6,15.1,92830,290
20230516,24,14,92780,290
20230517,23.5,10.1,92640,290
20230518,21.2,8.8,92680,290
20230519,22.3,11.1,92530,290
20230522,20.3,10.9,92660,290
20230523,20.5,12.8,92680,290
20230524,20.6,11.1,92710,290
20230525,21.2,11.7,92870,290
20230526,21.4,11.5,91340,290
20230529,23.2,9.5,91280,290
20230530,24,8.4,91280,290
20230531,22.8,9.4,91350,290
20230601,22.8,6.6,91230,172
20230602,20.4,7.1,91350,172
20230605,21.5,8.7,91390,172
20230606,20.3,7.9,91350,172
20230607,21.4,6.8,89550,172
20230608,20.4,5.6,89360,172
20230609,23.3,10.1,95680,172
20230612,22.2,9.1,95490,172
20230613,22,6.8,95540,172
20230614,20.6,7.5,95540,172
20230615,22.7,10.6,95500,172
20230616,23.7,9.8,95440,172
20230619,28.5,10.7,95310,172
20230620,24.7,5,95120,172
20230621,20.5,2.9,94970,172
20230622,22.5,7.5,94990,172
20230623,24.4,9.9,95230,172
20230626,24.2,5.2,96900,172
20230627,25.3,7.7,97020,172
20230628,26.5,5.9,97000,172
20230629,24.2,2.7,96790,172
20230630,25.3,5.9,96640,172
20230703,29.1,10.8,96650,187
20230704,26.1,4.7,96530,187
20230705,24.5,5,96540,187
20230706,27.3,9.4,96120,187
20230707,26.7,8.1,96240,187
20230710,26.3,8,96350,187
20230711,23.5,4.3,96340,187
20230712,25.8,7.1,96410,187
20230713,25.2,1.8,96220,187
20230714,24.6,1.2,96210,187
20230717,25.5,4.1,96160,187
20230718,25.2,3.6,95990,187
20230719,27.2,9.9,95880,187
20230720,27.9,8.8,96000,187
20230721,29.5,9.7,96040,187
20230724,26.9,5.4,96250,187
20230725,27.8,4.7,96130,187
20230726,27.6,6.2,90300,187
20230727,28.4,7.8,89920,187
20230728,29.5,8.7,82020,187
20230731,28.7,7.8,84080,187
20230801,29.9,8.7,83920,170
20230802,29.7,6.9,83390,170
20230803,29.5,8,84860,170
20230804,30,7.9,84650,170
20230807,30.4,7.3,86290,170
20230808,30.9,9.4,86410,170
20230809,28.3,6.5,86030,170
20230810,22.2,4.2,86450,170
20230811,23.5,3.3,87660,170
20230814,28.1,7.1,88820,170
20230815,28.6,8,88780,170
20230816,27.3,6.9,88760,170
20230817,28.2,7.9,88790,170
20230818,29.1,7.8,87460,170
20230821,29.5,7.6,87510,170
20230822,27.6,6.4,87320,170
20230823,24.8,4,87420,170
20230824,25.1,5.5,87700,170
20230825,26.5,6,90500,170
20230828,22.7,4.8,90380,170
20230829,23.9,3,90360,170
20230830,22.8,3,90350,170
20230831,23.9,7.9,90360,170
20230901,24.5,9.9,88610,192
20230904,27,5.9,88650,192
20230905,28.5,7.8,88410,192
20230906,27.9,8.1,89000,192
20230907,26.3,10.7,89890,192
20230908,25.3,10.9,90160,192
20230911,25.5,6.7,90260,192
20230912,25.7,8.1,90260,192
20230913,22.1,5,90360,192
20230914,23.4,8,90580,192
20230915,22.3,4,91630,192
20230918,24.7,6.8,90610,192
20230919,24.1,5.6,91010,192
20230920,20.6,5.1,91300,192
20230921,20.1,6.1,91400,192
20230922,20.5,11.5,91900,192
20230925,21.6,8.1,92430,192
20230926,19.9,2.2,92530,192
20230927,21.5,3.7,92710,192
20231002,18.2,11.7,92990,93
20231003,17.5,8.1,92980,93
20231004,17.3,9,93100,93
20231005,14.2,9.3,93340,93
20231006,15.5,11.9,95950,93
20231009,17.4,8.3,95960,93
20231010,17.1,11.6,96050,93
20231011,17.6,11.1,96200,93
20231012,17.5,12.1,96450,93
20231013,17.5,7.2,92760,93
20231016,14.7,8.9,92790,93
20231017,13.8,13.4,92760,93
20231018,15.7,12.4,92870,93
20231019,17,4,92930,93
20231020,11.6,7.9,97170,93
20231023,15.2,10.3,100380,93
20231024,15.6,8.1,100250,93
20231025,16.6,9.2,100200,93
20231026,17.2,6.5,97340,93
20231027,15.7,7.6,87000,93
20231030,15.1,12.2,88280,93
20231031,16.5,8.1,88340,93
20231101,19,3.4,88250,191
20231102,20.8,7.2,97900,191
20231103,19.5,4.7,98100,191
20231106,13.3,12.7,100980,191
20231107,5.8,6.3,100990,191
20231108,8.4,14.3,101190,191
20231109,11.4,12.5,101190,191
20231110,3.4,8.6,97860,191
20231113,2,8.9,97800,191
20231114,5,11.6,97820,191
20231115,7,10.5,97850,191
20231116,6.6,1.7,97770,191
20231117,1.6,7.8,98350,191
20231120,6.2,11,102030,191
20231121,7.4,13.4,101970,191
20231122,9.5,12.2,101730,191
20231123,9.9,12.7,101080,191
20231124,-1.5,6.6,96930,191
20231127,6.2,4.9,97140,191
20231128,1.3,6.4,97100,191
20231129,-1.4,7,96900,191
20231130,-4.3,6.8,96900,191
20231201,-3.2,7.5,89740,195
20231204,2.7,12.4,89620,195
20231205,6.8,8.8,89630,195
20231206,6.1,4.8,89750,195
20231207,6.6,10.6,92600,195
20231208,11.2,11.7,92600,195
20231211,8.9,7.3,92370,195
