Date,Avg_temp,Temp_diff,Consumer_price
20230913,22.1,5.0,90360
20230914,23.4,8.0,90580
20230915,22.3,4.0,91630
20230918,24.7,6.8,90610
20230919,24.1,5.6,91010
20230920,20.6,5.1,91300
20230921,20.1,6.1,91400
20230922,20.5,11.5,91900
20230925,21.6,8.1,92430
20230926,19.9,2.2,92530
20230927,21.5,3.7,92710
20231002,18.2,11.7,92990
20231003,17.5,8.1,92980
20231004,17.3,9.0,93100
20231005,14.2,9.3,93340
20231006,15.5,11.9,95950
20231009,17.4,8.3,95960
20231010,17.1,11.6,96050
20231011,17.6,11.1,96200
20231012,17.5,12.1,96450
20231013,17.5,7.2,92760
20231016,14.7,8.9,92790
20231017,13.8,13.4,92760
20231018,15.7,12.4,92870
20231019,17.0,4.0,92930
20231020,11.6,7.9,97170
20231023,15.2,10.3,100380
20231024,15.6,8.1,100250
20231025,16.6,9.2,100200
20231026,17.2,6.5,97340
20231027,15.7,7.6,87000
20231030,15.1,12.2,88280
20231031,16.5,8.1,88340
20231101,19.0,3.4,88250
20231102,20.8,7.2,97900
20231103,19.5,4.7,98100
20231106,13.3,12.7,100980
20231107,5.8,6.3,100990
20231108,8.4,14.3,101190
20231109,11.4,12.5,101190
20231110,3.4,8.6,97860
20231113,2.0,8.9,97800
20231114,5.0,11.6,97820
20231115,7.0,10.5,97850
20231116,6.6,1.7,97770
20231117,1.6,7.8,98350
20231120,6.2,11.0,102030
20231121,7.4,13.4,101970
20231122,9.5,12.2,101730
20231123,9.9,12.7,101080
20231124,-1.5,6.6,96930
20231127,6.2,4.9,97140
20231128,1.3,6.4,97100
20231129,-1.4,7.0,96900
20231130,-4.3,6.8,96900
20231201,-3.2,7.5,89740
20231204,2.7,12.4,89620
20231205,6.8,8.8,89630
20231206,6.1,4.8,89750
20231207,6.6,10.6,92600
20231208,11.2,11.7,92600
20231211,8.9,7.3,92370
20231212,5.4,5.8,92550
20231213,6.8,7.7,92490
20231214,7.6,2.9,92510
20231215,4.9,2.5,97880
20231218,-7.7,8.6,97800
20231219,-3.7,8.4,97760
20231220,-7.4,9.8,97850
20231221,-11.7,6.4,96840
20231222,-11.6,6.7,94710
20231225,-0.7,4.8,94750
20231226,1.9,9.8,94780
20231227,1.5,9.6,94740
20231228,1.2,6.1,94870
20231229,1.3,6.1,94700
